user_id;bill_id;line_item_amount;bill_discount;transaction_date;description;inventory_category;colour;size;zone_name;store_name;year
305428469;693613333;3315.8271;0.0;31.01.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;East;East_7096;2022
505677869;696455433;3899.4;0.0;11.02.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;North;North_7013;2022
532392707;784596817;3249.5;0.0;27.11.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;South;South_6028;2022
503679960;685528939;3899.4;0.0;09.01.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;East;East_7310;2022
418762222;684883168;3248.823;0.0;06.01.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;North;North_7391;2022
328276764;770595147;3249.5;0.0;16.10.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;North;North_6045;2022
328276764;770595147;3249.5;0.0;16.10.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;North;North_6045;2022
328276764;770595147;3249.5;0.0;16.10.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;North;North_6045;2022
505319486;695000958;3249.5;0.0;05.02.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;North;North_7456;2022
505520314;695769051;6499.0;0.0;08.02.2022;MJA ITMJA00005 SportCoat LS Charcoal L;MENS JACKET;Charcoal;L;East;East_7096;2022
522898361;772262325;1149.5;0.0;21.10.2022;MSH ITMSH00503 Slim LS Burgundy XL;MENS SHIRT;Burgundy;XL;South;South_6001;2022
346364431;757593775;1539.3;0.0;01.09.2022;MSH ITMSH00617 Slim LS Salmon 2XL;MENS SHIRT;Salmon;2XL;South;South_6018;2022
90017882;741721182;1007.1734;0.0;10.04.2022;MSH ITMSH00617 Slim LS Brick XL;MENS SHIRT;Brick;XL;South;South_6005;2022
90017882;741721182;1007.1734;0.0;10.04.2022;MSH ITMSH00617 Slim LS Brick XL;MENS SHIRT;Brick;XL;South;South_6005;2022
454425115;735009957;999.5713;0.0;26.03.2022;MSH ITMSH00679 Slim LS Grey Mel XL;MENS SHIRT;Grey Mel;XL;South;South_6025;2022
454425115;735009957;999.5713;0.0;26.03.2022;MSH ITMSH00679 Slim LS Grey Mel XL;MENS SHIRT;Grey Mel;XL;South;South_6025;2022
519706384;741868496;584.6754;0.0;09.07.2022;BSH ITBSH00103 Regular LS Indigo ES;BOYS SHIRT;Indigo;ES;South;South_6025;2022
495954675;735002089;932.8312;0.0;22.03.2022;MSH ITMSH00822 Slim LS Dark Teal M;MENS SHIRT;Dark Teal;M;South;South_6050;2022
495954675;735002089;932.8312;0.0;22.03.2022;MSH ITMSH00822 Slim LS Dark Teal M;MENS SHIRT;Dark Teal;M;South;South_6050;2022
389025144;741718297;749.5;0.0;03.04.2022;MSO ITMSO00037 Slim FF Beige 30;MENS SHORTS;Beige;30;South;South_6001;2022
389025144;741718297;749.5;0.0;03.04.2022;MSO ITMSO00037 Slim FF Beige 30;MENS SHORTS;Beige;30;South;South_6001;2022
494482848;745459630;1249.5;0.0;21.07.2022;MSW ITMSW00008 Regular LS Dark Navy L;MENS SWEATER;Dark Navy;L;South;South_6046;2022
494482848;745459630;1249.5;0.0;21.07.2022;MSW ITMSW00008 Regular LS Dark Navy L;MENS SWEATER;Dark Navy;L;South;South_6046;2022
494482848;745459630;1249.5;0.0;21.07.2022;MSW ITMSW00008 Regular LS Dark Navy L;MENS SWEATER;Dark Navy;L;South;South_6046;2022
494482848;745459630;1249.5;0.0;21.07.2022;MSW ITMSW00008 Regular LS Dark Navy L;MENS SWEATER;Dark Navy;L;South;South_6046;2022
532358851;784450975;1156.0405;0.0;27.11.2022;MSW ITMSW00008 Regular LS Dark Navy L;MENS SWEATER;Dark Navy;L;North;North_6045;2022
532358851;784450975;1156.0405;0.0;27.11.2022;MSW ITMSW00008 Regular LS Dark Navy L;MENS SWEATER;Dark Navy;L;North;North_6045;2022
533097896;786695655;767.6735;0.0;04.12.2022;BJO ITBJO00006 Jogger Jogger Tan L;BOYS Jogger;Tan;L;South;South_6016;2022
430017030;785162704;736.2381;0.0;29.11.2022;MSW ITMSW00039 Regular SL Dk Grey M. XL;MENS SWEATER;Dk Grey M.;XL;North;North_6045;2022
508841113;768321622;773.4026;0.0;10.07.2022;BDE ITBDN00030 Regular 5P Md Wash EES;BOYS Denim Trouser;Md Wash;EES;South;South_6016;2022
508841113;768321622;773.4026;0.0;10.07.2022;BDE ITBDN00030 Regular 5P Md Wash EES;BOYS Denim Trouser;Md Wash;EES;South;South_6016;2022
508841113;768321622;773.4026;0.0;10.07.2022;BDE ITBDN00030 Regular 5P Md Wash EES;BOYS Denim Trouser;Md Wash;EES;South;South_6016;2022
519604038;741722024;837.3027;0.0;10.04.2022;BDE ITBDN00030 Regular 5P Md Wash M;BOYS Denim Trouser;Md Wash;M;South;South_6025;2022
519604038;741722024;837.3027;0.0;10.04.2022;BDE ITBDN00030 Regular 5P Md Wash M;BOYS Denim Trouser;Md Wash;M;South;South_6025;2022
519604038;741722024;837.3027;0.0;10.04.2022;BDE ITBDN00030 Regular 5P Md Wash M;BOYS Denim Trouser;Md Wash;M;South;South_6025;2022
493016236;748201125;1233.9279;0.0;31.07.2022;MSH ITMSH00934 Slim LS Peacoat M;MENS SHIRT;Peacoat;M;South;South_7474;2022
484188176;749793030;1247.941;0.0;06.08.2022;MTR ITMTR00231 Brooklyn FF Khaki 38;MENS TROUSER;Khaki;38;South;South_6053;2022
484188176;749793030;1247.941;0.0;06.08.2022;MTR ITMTR00231 Brooklyn FF Khaki 38;MENS TROUSER;Khaki;38;South;South_6053;2022
484188176;749793030;1247.941;0.0;06.08.2022;MTR ITMTR00231 Brooklyn FF Khaki 38;MENS TROUSER;Khaki;38;South;South_6053;2022
499296966;788678085;1749.5;0.0;11.12.2022;MJA ITMJA00111 Gilet SL Black S;MENS JACKET;Black;S;South;South_6028;2022
506659240;701923462;4136.757;0.0;04.03.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;West;West_7056;2022
519936855;742783742;2499.5;0.0;29.04.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;South;South_6053;2022
517661423;735599610;2499.5;0.0;19.06.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;North;North_6045;2022
517661423;735599610;2499.5;0.0;19.06.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;North;North_6045;2022
445495931;694755712;2999.4;0.0;04.02.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;East;East_7258;2022
445495931;694755712;2999.4;0.0;04.02.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;East;East_7258;2022
459676027;696979981;2999.4;0.0;13.02.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;East;East_7310;2022
514060157;722754279;4277.713;0.0;08.05.2022;MJA ITMJA00120 Bandi SL Navy M;MENS JACKET;Navy;M;West;West_7403;2022
524853618;759411668;2499.5;0.0;07.09.2022;MJA ITMJA00120 Bandi SL Navy XL;MENS JACKET;Navy;XL;East;East_6037;2022
506111359;698321976;2999.4;0.0;18.02.2022;MJA ITMJA00120 Bandi SL Navy XL;MENS JACKET;Navy;XL;North;North_7391;2022
422224007;738111451;2433.7544;0.0;27.06.2022;MSH ITMSH00998 Slim LS Black M;;Black;M;South;South_7182;2022
352441354;747864164;2116.0505;0.0;30.07.2022;MSH ITMSH00998 Slim LS Black M;;Black;M;South;South_7182;2022
491223862;735412547;1254.4976;584.8;18.06.2022;MSH ITMSH00999 Slim LS White M;;White;M;North;North_6023;2022
519752406;742055369;449.5916;0.0;22.04.2022;BTS ITBTS00170 Regular SS Lemon L;;Lemon;L;South;South_6028;2022
443164235;735826870;1234.1877;0.0;19.06.2022;MSH ITMSH00980 Slim SS Blue S;MSH ITMSH00980 Slim SS Blue S;Blue;S;South;South_6034;2022
524683933;759041775;916.2215;0.0;06.09.2022;MSH ITMSH01200 Slim LS Yellow XL;MSH ITMSH01200 Slim LS Yellow XL;Yellow;XL;South;South_6034;2022
524683933;759041775;916.2215;0.0;06.09.2022;MSH ITMSH01200 Slim LS Yellow XL;MSH ITMSH01200 Slim LS Yellow XL;Yellow;XL;South;South_6034;2022
524561371;758522267;545.977;0.0;04.09.2022;MSO ITMSO00064 Regular FF Black 36;MSO ITMSO00064 Regular FF Black 36;Black;36;South;South_6025;2022
524561371;758522267;545.977;0.0;04.09.2022;MSO ITMSO00064 Regular FF Black 36;MSO ITMSO00064 Regular FF Black 36;Black;36;South;South_6025;2022
519644655;759781184;606.8936;0.0;12.06.2022;MSO ITMSO00064 Regular FF Cobalt 40;MSO ITMSO00064 Regular FF Cobalt 40;Cobalt;40;North;North_6023;2022
456109125;760215323;868.7929;0.0;10.09.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6025;2022
517156565;733858053;1749.0001;0.0;13.06.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_7420;2022
524660876;758941294;950.5323;0.0;05.09.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6028;2022
531071499;780918928;888.4444;0.0;15.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6001;2022
531071499;780918928;888.4444;0.0;15.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6001;2022
531071499;780918928;888.4444;0.0;15.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6001;2022
531071499;780918928;888.4444;0.0;15.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6001;2022
531071499;780918928;888.4444;0.0;15.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6001;2022
531071499;780918928;888.4444;0.0;15.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6001;2022
535160108;794171147;891.4623;0.0;28.12.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6018;2022
342063682;688080976;1999.0;0.0;20.01.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7364;2022
491186087;773547489;1207.3208;0.0;23.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
491186087;773547489;1207.3208;0.0;23.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
513327753;790574274;1999.0;0.0;17.12.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7032;2022
519664724;741881251;1079.9565;0.0;17.04.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6050;2022
529342955;773137400;1065.58;0.0;23.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
529342955;773137400;1065.58;0.0;23.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
378626664;769384284;943.5766;0.0;12.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6008;2022
429898620;748295337;999.5;0.0;31.07.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;West;West_7315;2022
504071601;687193432;1999.0;0.0;16.01.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7110;2022
520590854;744805325;1078.8632;0.0;19.07.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7364;2022
533202385;787141991;1068.3344;0.0;05.12.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6033;2022
126276655;753900617;999.5;0.0;19.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
360094205;784177137;1047.118;0.0;26.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6058;2022
360094205;784177137;1047.118;0.0;26.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6058;2022
442803481;735608568;1332.715;0.0;19.06.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7312;2022
447139149;782336884;1014.4743;0.0;20.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6057;2022
466637952;719808341;1624.0236;0.0;29.04.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;East;East_7310;2022
466637952;719808341;1624.0236;0.0;29.04.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;East;East_7310;2022
518373566;737823856;1199.4;0.0;26.06.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_7409;2022
356538930;752135290;1076.4185;0.0;13.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_7118;2022
356538930;752135290;1076.4185;0.0;13.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_7118;2022
495984487;746261841;1027.3539;0.0;24.07.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7193;2022
495984487;746261841;1027.3539;0.0;24.07.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7193;2022
523496954;754044535;1082.8264;0.0;20.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6050;2022
523786592;784905626;1207.3208;0.0;28.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_6023;2022
525432003;761659048;1237.4944;0.0;16.09.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6034;2022
529454702;773625815;1399.3;0.0;24.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6025;2022
529454702;773625815;1399.3;0.0;24.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6025;2022
529454702;773625815;1399.3;0.0;24.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6025;2022
529733221;774854172;999.5556;0.0;28.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
315670825;771023107;1061.5427;0.0;18.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6058;2022
315670825;771023107;1061.5427;0.0;18.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6058;2022
318765131;775443633;1110.6049;0.0;30.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6058;2022
353478011;754111281;1129.9261;0.0;20.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
518941016;744788167;1999.0;0.0;19.07.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_7491;2022
526298969;778151663;1058.3218;0.0;07.11.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6025;2022
527233923;766149607;1399.3;0.0;01.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;West;West_6054;2022
291313;732966286;1999.0;0.0;10.06.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7001;2022
126276655;791056393;931.6782;1000.0;19.12.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
126276655;791056393;931.6782;1000.0;19.12.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
126276655;791056393;931.6782;1000.0;19.12.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6017;2022
347904526;695272544;1999.0;0.0;06.02.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;North;North_7361;2022
491163643;768617556;2414.6416;0.0;09.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
491163643;768617556;2414.6416;0.0;09.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
491163643;768617556;2414.6416;0.0;09.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
491163643;768617556;2414.6416;0.0;09.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
437906135;703706447;1999.0;0.0;10.03.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_7135;2022
440929927;771977523;1086.4508;0.0;20.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6058;2022
463671134;763914100;946.9225;0.0;24.09.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6046;2022
524041506;756372228;1251.7347;0.0;27.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
524041506;756372228;1251.7347;0.0;27.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
524041506;756372228;1251.7347;0.0;27.08.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6014;2022
13305656;770507138;990.6169;0.0;16.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6057;2022
13305656;770507138;990.6169;0.0;16.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6057;2022
317293570;770988736;981.1145;0.0;17.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6053;2022
317293570;770988736;981.1145;0.0;17.10.2022;MTR ITMTR00284 Brooklyn FF Black 38;MTR ITMTR00284 Brooklyn FF Black 38;Black;38;South;South_6053;2022
